timestamp,traffic_volume,temperature,weather_main,weather_description,congestion_level
2013-02-25 06:00:00,5615,259.4,Snow,heavy snow,High
2013-02-25 07:00:00,6920,259.36,Mist,mist,High
2013-02-25 10:00:00,4232,266.09,Haze,haze,Medium
2013-02-25 10:00:00,4232,266.09,Mist,mist,Medium
2013-02-25 11:00:00,4271,268.76,Haze,haze,Medium
2013-02-25 11:00:00,4271,268.76,Mist,mist,Medium
2013-02-25 12:00:00,4734,271.5,Clouds,overcast clouds,Medium
2013-02-25 14:00:00,5108,273.43,Clouds,overcast clouds,High
2013-02-25 15:00:00,5535,273.78,Clouds,broken clouds,High
2013-02-25 16:00:00,6374,273.43,Clouds,broken clouds,High
2013-02-25 17:00:00,5941,272.71,Clouds,broken clouds,High
2013-02-25 18:00:00,4384,271.03,Clouds,scattered clouds,Medium
2013-02-25 19:00:00,2940,269.29,Clouds,few clouds,Medium
2013-02-25 20:00:00,2545,268.38,Clouds,scattered clouds,Medium
2013-02-25 21:00:00,2079,267.49,Mist,mist,Medium
2013-02-25 22:00:00,1457,266.57,Mist,mist,Low
2013-02-25 23:00:00,910,266.03,Haze,haze,Low
2013-02-25 23:00:00,910,266.03,Mist,mist,Low
2013-02-26 00:00:00,495,266.66,Clouds,overcast clouds,Low
2013-02-26 01:00:00,293,268.17,Clouds,overcast clouds,Low
2013-02-26 02:00:00,229,268.31,Haze,haze,Low
2013-02-26 03:00:00,298,268.56,Mist,mist,Low
2013-02-26 04:00:00,808,268.77,Haze,haze,Low
2013-02-26 05:00:00,2572,268.39,Haze,haze,Medium
2013-02-26 06:00:00,5886,268.7,Haze,haze,High
2013-02-26 08:00:00,6219,268.97,Haze,haze,High
2013-02-26 08:00:00,6219,268.97,Mist,mist,High
2013-02-26 09:00:00,5134,269.92,Haze,haze,High
2013-02-26 09:00:00,5134,269.92,Mist,mist,High
2013-02-26 10:00:00,4398,270.95,Haze,haze,Medium
2013-02-26 11:00:00,4557,271.93,Haze,haze,Medium
2013-02-26 12:00:00,4791,273.08,Haze,haze,Medium
2013-02-26 13:00:00,4821,274.19,Haze,haze,Medium
2013-02-26 14:00:00,5162,274.38,Haze,haze,High
2013-02-26 15:00:00,5948,274.46,Haze,haze,High
2013-02-26 16:00:00,6776,274.28,Haze,haze,High
2013-02-26 17:00:00,6543,273.65,Haze,haze,High
2013-02-26 18:00:00,4564,272.43,Haze,haze,Medium
2013-02-26 19:00:00,3184,271.44,Haze,haze,Medium
2013-02-26 20:00:00,2818,268.98,Haze,haze,Medium
2013-02-26 20:00:00,2818,268.98,Mist,mist,Medium
2013-02-26 21:00:00,3406,267.46,Mist,mist,Medium
2013-02-26 21:00:00,3406,267.46,Haze,haze,Medium
2013-02-26 22:00:00,3111,266.32,Haze,haze,Medium
2013-02-26 22:00:00,3111,266.32,Mist,mist,Medium
2013-02-26 23:00:00,1203,265.01,Mist,mist,Low
2013-02-27 00:00:00,592,265.08,Mist,mist,Low
2013-02-27 02:00:00,263,264.05,Mist,mist,Low
2013-02-27 02:00:00,263,264.05,Fog,fog,Low
2013-02-27 03:00:00,296,263.9,Mist,mist,Low
2013-02-27 03:00:00,296,263.9,Fog,fog,Low
2013-02-27 04:00:00,773,264.15,Mist,mist,Low
2013-02-27 04:00:00,773,264.15,Fog,fog,Low
2013-02-27 05:00:00,2604,264.0,Mist,mist,Medium
2013-02-27 05:00:00,2604,264.0,Fog,fog,Medium
2013-02-27 06:00:00,5881,264.72,Mist,mist,High
2013-02-27 06:00:00,5881,264.72,Fog,fog,High
2013-02-27 07:00:00,7067,264.42,Mist,mist,High
2013-02-27 07:00:00,7067,264.42,Fog,fog,High
2013-02-27 08:00:00,6128,265.16,Mist,mist,High
2013-02-27 08:00:00,6128,265.16,Fog,fog,High
2013-02-27 09:00:00,5156,267.73,Haze,haze,High
2013-02-27 09:00:00,5156,267.73,Mist,mist,High
2013-02-27 09:00:00,5156,267.73,Fog,fog,High
2013-02-27 10:00:00,4595,269.5,Mist,mist,Medium
2013-02-27 10:00:00,4595,269.5,Haze,haze,Medium
2013-02-27 11:00:00,4691,271.0,Haze,haze,Medium
2013-02-27 11:00:00,4691,271.0,Mist,mist,Medium
2013-02-27 12:00:00,4965,272.63,Haze,haze,Medium
2013-02-27 13:00:00,4899,274.07,Haze,haze,Medium
2013-02-27 14:00:00,5199,274.62,Haze,haze,High
2013-02-27 15:00:00,5763,274.6,Clouds,overcast clouds,High
2013-02-27 16:00:00,6688,274.65,Clouds,broken clouds,High
2013-02-27 17:00:00,6178,274.56,Clouds,overcast clouds,High
2013-02-27 18:00:00,4580,274.1,Clouds,overcast clouds,Medium
2013-02-27 19:00:00,3395,273.87,Clouds,overcast clouds,Medium
2013-02-27 20:00:00,3056,274.09,Clouds,overcast clouds,Medium
2013-02-27 21:00:00,2642,273.39,Clouds,overcast clouds,Medium
2013-02-27 22:00:00,1771,272.5,Clouds,overcast clouds,Low
2013-02-27 23:00:00,1150,272.08,Clouds,overcast clouds,Low
2013-02-28 00:00:00,659,271.61,Clouds,broken clouds,Low
2013-02-28 01:00:00,325,271.39,Clouds,overcast clouds,Low
2013-02-28 02:00:00,256,271.3,Clouds,overcast clouds,Low
2013-02-28 03:00:00,335,271.22,Clouds,overcast clouds,Low
2013-02-28 04:00:00,767,271.21,Clouds,overcast clouds,Low
2013-02-28 05:00:00,2579,271.18,Clouds,overcast clouds,Medium
2013-02-28 06:00:00,5853,271.04,Clouds,overcast clouds,High
2013-02-28 07:00:00,7029,270.96,Clouds,overcast clouds,High
2013-02-28 13:00:00,5242,276.25,Clouds,broken clouds,High
2013-02-28 14:00:00,5709,276.94,Clouds,broken clouds,High
2013-02-28 15:00:00,6356,276.74,Clouds,broken clouds,High
2013-02-28 16:00:00,6721,276.08,Clouds,overcast clouds,High
2013-02-28 17:00:00,6304,275.0,Clouds,overcast clouds,High
2013-02-28 18:00:00,4858,273.65,Clouds,overcast clouds,Medium
2013-02-28 19:00:00,3677,272.48,Clouds,overcast clouds,Medium
2013-02-28 20:00:00,3048,271.84,Clouds,overcast clouds,Medium
2013-02-28 21:00:00,3465,271.35,Clouds,broken clouds,Medium
2013-02-28 22:00:00,2191,270.79,Clouds,overcast clouds,Medium
2013-02-28 23:00:00,1336,270.79,Clouds,overcast clouds,Low
2013-03-01 00:00:00,713,270.71,Clouds,broken clouds,Low
2013-03-01 01:00:00,395,270.89,Clouds,broken clouds,Low
2013-03-01 02:00:00,345,271.28,Clouds,overcast clouds,Low
2013-03-01 03:00:00,357,271.66,Clouds,overcast clouds,Low
2013-03-01 04:00:00,748,271.71,Clouds,overcast clouds,Low
2013-03-01 05:00:00,2433,271.71,Clouds,overcast clouds,Medium
2013-03-01 06:00:00,5452,271.52,Clouds,overcast clouds,High
2013-03-01 07:00:00,6864,271.48,Clouds,overcast clouds,High
2013-03-01 08:00:00,6144,271.34,Clouds,overcast clouds,High
2013-03-01 10:00:00,4861,271.1,Snow,heavy snow,Medium
2013-03-01 11:00:00,5373,271.25,Snow,heavy snow,High
2013-03-01 12:00:00,5692,271.52,Snow,heavy snow,High
2013-03-01 13:00:00,5626,271.75,Clouds,overcast clouds,High
2013-03-01 14:00:00,5803,271.7,Clouds,overcast clouds,High
2013-03-01 15:00:00,6453,271.65,Clouds,overcast clouds,High
2013-03-01 16:00:00,6570,271.28,Clouds,overcast clouds,High
2013-03-01 17:00:00,6296,270.99,Clouds,overcast clouds,High
2013-03-01 18:00:00,5252,270.64,Clouds,overcast clouds,High
2013-03-01 19:00:00,4210,270.15,Clouds,overcast clouds,Medium
2013-03-01 20:00:00,3382,269.98,Clouds,overcast clouds,Medium
2013-03-01 21:00:00,3235,269.25,Clouds,overcast clouds,Medium
2013-03-01 22:00:00,2689,268.75,Clouds,overcast clouds,Medium
2013-03-01 23:00:00,1805,268.32,Clouds,overcast clouds,Low
2013-03-02 00:00:00,1082,268.18,Clouds,overcast clouds,Low
2013-03-02 01:00:00,712,268.09,Clouds,overcast clouds,Low
2013-03-02 02:00:00,587,267.99,Clouds,overcast clouds,Low
2013-03-02 03:00:00,379,267.99,Clouds,overcast clouds,Low
2013-03-02 04:00:00,371,267.6,Snow,heavy snow,Low
2013-03-02 05:00:00,661,267.9,Clouds,overcast clouds,Low
2013-03-02 06:00:00,1269,267.95,Clouds,overcast clouds,Low
2013-03-02 07:00:00,2098,268.04,Clouds,overcast clouds,Medium
2013-03-02 08:00:00,3092,268.31,Clouds,overcast clouds,Medium
2013-03-02 10:00:00,4397,269.21,Clouds,overcast clouds,Medium
2013-03-02 11:00:00,4747,269.6,Clouds,overcast clouds,Medium
2013-03-02 12:00:00,5219,269.95,Clouds,overcast clouds,High
2013-03-02 13:00:00,5190,270.46,Clouds,overcast clouds,High
2013-03-02 14:00:00,4935,271.11,Clouds,broken clouds,Medium
2013-03-02 15:00:00,4921,271.44,Clouds,broken clouds,Medium
2013-03-02 16:00:00,4754,271.53,Clouds,broken clouds,Medium
2013-03-02 17:00:00,4588,271.12,Clouds,scattered clouds,Medium
2013-03-02 18:00:00,4533,269.74,Clouds,scattered clouds,Medium
2013-03-02 19:00:00,3440,268.65,Clouds,few clouds,Medium
2013-03-02 20:00:00,2958,267.81,Clouds,few clouds,Medium
2013-03-02 21:00:00,3342,266.46,Clear,sky is clear,Medium
2013-03-02 22:00:00,3961,265.56,Clear,sky is clear,Medium
2013-03-02 23:00:00,2149,264.63,Clear,sky is clear,Medium
2013-03-03 01:00:00,795,262.42,Clear,sky is clear,Low
2013-03-03 02:00:00,666,261.8,Clear,sky is clear,Low
2013-03-03 04:00:00,277,260.04,Clear,sky is clear,Low
2013-03-03 05:00:00,449,259.16,Clear,sky is clear,Low
2013-03-03 06:00:00,697,258.88,Clear,sky is clear,Low
2013-03-03 07:00:00,1039,258.2,Clear,sky is clear,Low
2013-03-03 08:00:00,1827,260.09,Clear,sky is clear,Low
2013-03-03 09:00:00,2660,263.31,Clear,sky is clear,Medium
2013-03-03 10:00:00,3322,265.82,Clear,sky is clear,Medium
2013-03-03 11:00:00,3688,267.92,Clear,sky is clear,Medium
2013-03-03 12:00:00,4300,269.05,Clear,sky is clear,Medium
2013-03-03 13:00:00,4173,270.22,Clear,sky is clear,Medium
2013-03-03 14:00:00,4348,270.88,Clear,sky is clear,Medium
2013-03-03 15:00:00,4348,271.34,Clouds,few clouds,Medium
2013-03-03 16:00:00,4356,271.55,Clouds,broken clouds,Medium
2013-03-03 17:00:00,3882,270.99,Clouds,broken clouds,Medium
2013-03-03 18:00:00,3635,269.81,Clouds,scattered clouds,Medium
2013-03-03 19:00:00,2890,269.09,Clouds,scattered clouds,Medium
2013-03-03 20:00:00,2453,268.96,Clouds,overcast clouds,Medium
2013-03-03 21:00:00,3714,268.62,Clouds,broken clouds,Medium
2013-03-03 22:00:00,2229,268.31,Clouds,overcast clouds,Medium
2013-03-03 23:00:00,1051,268.16,Clouds,overcast clouds,Low
2013-03-04 00:00:00,511,267.94,Clouds,overcast clouds,Low
2013-03-04 01:00:00,316,266.74,Clouds,broken clouds,Low
2013-03-04 02:00:00,256,266.31,Clouds,scattered clouds,Low
2013-03-04 04:00:00,797,266.17,Clouds,overcast clouds,Low
2013-03-04 05:00:00,2611,265.9,Clouds,broken clouds,Medium
2013-03-04 07:00:00,5281,265.46,Clouds,broken clouds,High
2013-03-04 08:00:00,4318,266.21,Clouds,broken clouds,Medium
2013-03-04 10:00:00,3826,269.62,Clouds,scattered clouds,Medium
2013-03-04 11:00:00,3892,270.89,Clouds,few clouds,Medium
2013-03-04 13:00:00,4197,272.76,Clouds,scattered clouds,Medium
2013-03-04 14:00:00,4630,272.89,Clouds,broken clouds,Medium
2013-03-04 15:00:00,5194,273.08,Clouds,broken clouds,High
2013-03-04 16:00:00,6235,273.21,Clouds,broken clouds,High
2013-03-04 17:00:00,5549,272.42,Clouds,broken clouds,High
2013-03-04 18:00:00,3913,271.52,Clouds,broken clouds,Medium
2013-03-04 19:00:00,2617,270.95,Clouds,broken clouds,Medium
2013-03-04 20:00:00,2093,270.87,Clouds,broken clouds,Medium
2013-03-04 21:00:00,1776,270.77,Clouds,overcast clouds,Low
2013-03-04 22:00:00,1343,270.59,Clouds,overcast clouds,Low
2013-03-04 23:00:00,2298,270.59,Clouds,overcast clouds,Medium
2013-03-05 01:00:00,438,270.63,Clouds,overcast clouds,Low
2013-03-05 02:00:00,289,270.26,Clouds,overcast clouds,Low
2013-03-05 03:00:00,369,269.79,Clouds,overcast clouds,Low
2013-03-05 04:00:00,848,270.02,Clouds,overcast clouds,Low
2013-03-05 05:00:00,2410,269.59,Snow,heavy snow,Medium
2013-03-05 07:00:00,3865,268.85,Snow,heavy snow,Medium
2013-03-05 07:00:00,3865,268.85,Mist,mist,Medium
2013-03-05 07:00:00,3865,268.85,Snow,snow,Medium
2013-03-05 07:00:00,3865,268.85,Fog,fog,Medium
2013-03-05 08:00:00,3380,268.61,Snow,heavy snow,Medium
2013-03-05 08:00:00,3380,268.61,Mist,mist,Medium
2013-03-05 10:00:00,2935,268.79,Snow,heavy snow,Medium
2013-03-05 10:00:00,2935,268.79,Mist,mist,Medium
2013-03-05 11:00:00,2885,269.08,Snow,heavy snow,Medium
2013-03-05 13:00:00,3296,269.46,Snow,heavy snow,Medium
2013-03-05 14:00:00,3900,269.55,Snow,heavy snow,Medium
2013-03-05 16:00:00,4805,269.46,Clouds,overcast clouds,Medium
2013-03-05 17:00:00,4520,269.31,Clouds,overcast clouds,Medium
2013-03-05 19:00:00,2584,268.9,Snow,heavy snow,Medium
2013-03-05 19:00:00,2584,268.9,Mist,mist,Medium
2013-03-05 20:00:00,2176,269.0,Snow,heavy snow,Medium
2013-03-05 20:00:00,2176,269.0,Mist,mist,Medium
2013-03-05 22:00:00,1770,268.72,Snow,heavy snow,Low
2013-03-05 22:00:00,1770,268.72,Mist,mist,Low
2013-03-05 23:00:00,994,268.72,Snow,heavy snow,Low
2013-03-05 23:00:00,994,268.72,Mist,mist,Low
2013-03-05 23:00:00,994,268.72,Snow,snow,Low
2013-03-06 01:00:00,353,268.9,Clouds,overcast clouds,Low
2013-03-06 02:00:00,266,268.9,Snow,heavy snow,Low
2013-03-06 02:00:00,266,268.9,Mist,mist,Low
2013-03-06 02:00:00,266,268.9,Snow,snow,Low
2013-03-06 04:00:00,792,268.9,Snow,heavy snow,Low
2013-03-06 04:00:00,792,268.9,Mist,mist,Low
2013-03-06 04:00:00,792,268.9,Snow,snow,Low
2013-03-06 05:00:00,2542,268.71,Snow,heavy snow,Medium
2013-03-06 05:00:00,2542,268.71,Mist,mist,Medium
2013-03-06 05:00:00,2542,268.71,Snow,snow,Medium
2013-03-06 05:00:00,2542,268.71,Fog,fog,Medium
2013-03-06 07:00:00,6157,268.62,Snow,heavy snow,High
2013-03-06 07:00:00,6157,268.62,Mist,mist,High
2013-03-06 07:00:00,6157,268.62,Snow,snow,High
2013-03-06 14:00:00,5393,271.37,Snow,heavy snow,High
2013-03-06 14:00:00,5393,271.37,Haze,haze,High
2013-03-06 15:00:00,5869,271.52,Snow,heavy snow,High
2013-03-06 16:00:00,6720,271.15,Snow,heavy snow,High
2013-03-06 17:00:00,6271,270.76,Snow,heavy snow,High
2013-03-06 18:00:00,4906,270.44,Snow,heavy snow,Medium
2013-03-06 19:00:00,3418,269.72,Snow,heavy snow,Medium
2013-03-06 20:00:00,3072,269.42,Clouds,overcast clouds,Medium
2013-03-06 21:00:00,2562,268.66,Clouds,overcast clouds,Medium
2013-03-06 22:00:00,1868,268.19,Clouds,broken clouds,Low
2013-03-06 23:00:00,1335,267.69,Clouds,few clouds,Low
2013-03-07 01:00:00,359,267.31,Clouds,overcast clouds,Low
2013-03-07 02:00:00,295,267.31,Clouds,overcast clouds,Low
2013-03-07 03:00:00,327,267.44,Clouds,overcast clouds,Low
2013-03-07 04:00:00,782,266.86,Clouds,overcast clouds,Low
2013-03-07 05:00:00,2559,266.83,Snow,heavy snow,Medium
2013-03-07 07:00:00,6920,266.51,Clouds,overcast clouds,High
2013-03-07 08:00:00,6104,266.9,Clouds,overcast clouds,High
2013-03-07 09:00:00,5239,267.16,Snow,heavy snow,High
2013-03-07 13:00:00,5128,269.8,Clouds,overcast clouds,High
2013-03-07 14:00:00,5452,270.49,Clouds,overcast clouds,High
2013-03-07 15:00:00,6428,270.77,Clouds,few clouds,High
2013-03-07 18:00:00,4818,268.87,Clouds,scattered clouds,Medium
2013-03-07 20:00:00,3328,266.28,Clouds,few clouds,Medium
2013-03-07 21:00:00,2934,265.1,Clear,sky is clear,Medium
2013-03-07 22:00:00,2457,264.05,Mist,mist,Medium
2013-03-07 23:00:00,2621,262.97,Mist,mist,Medium
2013-03-08 00:00:00,811,262.3,Mist,mist,Low
2013-03-08 00:00:00,811,262.3,Fog,fog,Low
2013-03-08 02:00:00,357,260.21,Haze,haze,Low
2013-03-08 02:00:00,357,260.21,Fog,fog,Low
2013-03-08 03:00:00,352,259.73,Mist,mist,Low
2013-03-08 04:00:00,722,259.68,Mist,mist,Low
2013-03-08 04:00:00,722,259.68,Fog,fog,Low
2013-03-08 05:00:00,2366,259.58,Mist,mist,Medium
2013-03-08 05:00:00,2366,259.58,Fog,fog,Medium
2013-03-08 05:00:00,2366,259.58,Haze,haze,Medium
2013-03-08 06:00:00,5452,259.29,Mist,mist,High
2013-03-08 06:00:00,5452,259.29,Haze,haze,High
2013-03-08 06:00:00,5452,259.29,Fog,fog,High
2013-03-08 08:00:00,5730,260.63,Mist,mist,High
2013-03-08 09:00:00,5228,262.94,Mist,mist,High
2013-03-08 10:00:00,4867,268.07,Mist,mist,Medium
2013-03-08 11:00:00,5349,269.75,Clouds,broken clouds,High
2013-03-08 12:00:00,5610,270.98,Clouds,broken clouds,High
2013-03-08 13:00:00,5441,272.29,Clouds,broken clouds,High
2013-03-08 14:00:00,5874,272.7,Clouds,broken clouds,High
2013-03-08 15:00:00,6023,272.82,Clear,sky is clear,High
2013-03-08 17:00:00,5836,272.37,Clouds,broken clouds,High
2013-03-08 18:00:00,4822,271.65,Clear,sky is clear,Medium
2013-03-08 19:00:00,3795,270.38,Clouds,overcast clouds,Medium
2013-03-08 20:00:00,3302,270.12,Clouds,broken clouds,Medium
2013-03-08 21:00:00,3125,269.54,Clear,sky is clear,Medium
2013-03-08 22:00:00,2648,268.64,Clouds,scattered clouds,Medium
2013-03-08 23:00:00,3173,267.96,Clouds,few clouds,Medium
2013-03-09 00:00:00,1198,267.69,Clear,sky is clear,Low
2013-03-09 01:00:00,747,267.46,Clear,sky is clear,Low
2013-03-09 02:00:00,624,266.88,Clear,sky is clear,Low
2013-03-09 03:00:00,389,266.39,Haze,haze,Low
2013-03-09 03:00:00,389,266.39,Mist,mist,Low
2013-03-09 06:00:00,1232,265.48,Mist,mist,Low
2013-03-09 06:00:00,1232,265.48,Haze,haze,Low
2013-03-09 08:00:00,2903,266.09,Mist,mist,Medium
2013-03-09 09:00:00,3656,268.02,Haze,haze,Medium
2013-03-09 09:00:00,3656,268.02,Mist,mist,Medium
2013-03-09 11:00:00,4566,272.8,Haze,haze,Medium
2013-03-09 13:00:00,4573,275.11,Haze,haze,Medium
2013-03-09 14:00:00,4776,276.16,Haze,haze,Medium
2013-03-09 16:00:00,4393,276.63,Haze,haze,Medium
2013-03-09 17:00:00,4361,276.11,Haze,haze,Medium
2013-03-09 18:00:00,3997,275.66,Clear,sky is clear,Medium
2013-03-09 20:00:00,2579,274.53,Clear,sky is clear,Medium
2013-03-09 21:00:00,3609,274.41,Clouds,scattered clouds,Medium
2013-03-09 23:00:00,1755,274.62,Haze,haze,Low
2013-03-09 23:00:00,1755,274.62,Mist,mist,Low
2013-03-10 00:00:00,1087,274.65,Mist,mist,Low
2013-03-10 03:00:00,387,274.02,Rain,light rain,Low
2013-03-10 03:00:00,387,274.02,Mist,mist,Low
2013-03-10 03:00:00,387,274.02,Rain,moderate rain,Low
2013-03-10 04:00:00,380,273.88,Rain,light rain,Low
2013-03-10 04:00:00,380,273.88,Mist,mist,Low
2013-03-10 04:00:00,380,273.88,Rain,moderate rain,Low
2013-03-10 04:00:00,380,273.88,Snow,heavy snow,Low
2013-03-10 05:00:00,438,273.98,Rain,moderate rain,Low
2013-03-10 05:00:00,438,273.98,Mist,mist,Low
2013-03-10 05:00:00,438,273.98,Rain,light rain,Low
2013-03-10 05:00:00,438,273.98,Snow,heavy snow,Low
2013-03-10 06:00:00,704,274.19,Rain,light rain,Low
2013-03-10 06:00:00,704,274.19,Mist,mist,Low
2013-03-10 06:00:00,704,274.19,Drizzle,drizzle,Low
2013-03-10 09:00:00,2177,274.66,Mist,mist,Medium
2013-03-10 09:00:00,2177,274.66,Rain,light rain,Medium
2013-03-10 10:00:00,2919,274.79,Mist,mist,Medium
2013-03-10 12:00:00,4072,275.28,Drizzle,light intensity drizzle,Medium
2013-03-10 12:00:00,4072,275.28,Mist,mist,Medium
2013-03-10 12:00:00,4072,275.28,Drizzle,drizzle,Medium
2013-03-10 13:00:00,4112,275.35,Rain,moderate rain,Medium
2013-03-10 13:00:00,4112,275.35,Rain,light rain,Medium
2013-03-10 13:00:00,4112,275.35,Mist,mist,Medium
2013-03-10 15:00:00,4230,275.63,Rain,light rain,Medium
2013-03-10 15:00:00,4230,275.63,Mist,mist,Medium
2013-03-10 15:00:00,4230,275.63,Drizzle,light intensity drizzle,Medium
2013-03-10 15:00:00,4230,275.63,Drizzle,drizzle,Medium
2013-03-10 18:00:00,3590,275.49,Mist,mist,Medium
2013-03-10 18:00:00,3590,275.49,Rain,light rain,Medium
2013-03-10 18:00:00,3590,275.49,Drizzle,light intensity drizzle,Medium
2013-03-10 19:00:00,2743,275.36,Rain,light rain,Medium
2013-03-10 19:00:00,2743,275.36,Mist,mist,Medium
2013-03-10 19:00:00,2743,275.36,Drizzle,light intensity drizzle,Medium
2013-03-10 19:00:00,2743,275.36,Rain,moderate rain,Medium
2013-03-10 21:00:00,3283,274.98,Rain,light rain,Medium
2013-03-10 21:00:00,3283,274.98,Mist,mist,Medium
2013-03-10 21:00:00,3283,274.98,Fog,fog,Medium
2013-03-10 21:00:00,3283,274.98,Drizzle,light intensity drizzle,Medium
2013-03-10 22:00:00,2462,274.83,Mist,mist,Medium
2013-03-10 22:00:00,2462,274.83,Fog,fog,Medium
2013-03-10 22:00:00,2462,274.83,Drizzle,light intensity drizzle,Medium
2013-03-10 23:00:00,1070,274.67,Fog,fog,Low
2013-03-10 23:00:00,1070,274.67,Mist,mist,Low
2013-03-10 23:00:00,1070,274.67,Rain,light rain,Low
2013-03-11 00:00:00,508,274.74,Rain,light rain,Low
2013-03-11 00:00:00,508,274.74,Mist,mist,Low
2013-03-11 00:00:00,508,274.74,Fog,fog,Low
2013-03-11 00:00:00,508,274.74,Rain,moderate rain,Low
2013-03-11 01:00:00,362,274.59,Rain,light rain,Low
2013-03-11 01:00:00,362,274.59,Mist,mist,Low
2013-03-11 01:00:00,362,274.59,Rain,moderate rain,Low
2013-03-11 01:00:00,362,274.59,Drizzle,light intensity drizzle,Low
2013-03-11 04:00:00,721,274.38,Drizzle,light intensity drizzle,Low
2013-03-11 05:00:00,2338,274.16,Clouds,overcast clouds,Medium
2013-03-11 06:00:00,5230,274.16,Clouds,overcast clouds,High
2013-03-11 07:00:00,6607,274.24,Clouds,overcast clouds,High
2013-03-11 09:00:00,4750,274.16,Mist,mist,Medium
2013-03-11 10:00:00,4129,274.22,Snow,heavy snow,Medium
2013-03-11 12:00:00,4552,274.24,Clouds,overcast clouds,Medium
2013-03-11 14:00:00,5054,274.17,Clouds,overcast clouds,High
2013-03-11 15:00:00,5589,273.81,Clouds,overcast clouds,High
2013-03-11 16:00:00,6330,273.77,Clouds,overcast clouds,High
2013-03-11 18:00:00,4182,273.29,Clouds,overcast clouds,Medium
2013-03-11 19:00:00,3075,273.02,Clouds,overcast clouds,Medium
2013-03-11 21:00:00,2221,272.36,Clouds,overcast clouds,Medium
2013-03-11 22:00:00,1717,272.38,Clouds,overcast clouds,Low
2013-03-11 23:00:00,997,271.97,Clouds,overcast clouds,Low
2013-03-12 02:00:00,258,271.16,Clouds,overcast clouds,Low
2013-03-12 03:00:00,321,271.01,Clouds,overcast clouds,Low
2013-03-12 04:00:00,755,270.68,Clouds,overcast clouds,Low
2013-03-12 06:00:00,5591,270.21,Clouds,overcast clouds,High
2013-03-12 09:00:00,5013,269.88,Clouds,overcast clouds,High
2013-03-12 10:00:00,4352,269.91,Clouds,overcast clouds,Medium
2013-03-12 12:00:00,4917,270.59,Clouds,overcast clouds,Medium
2013-03-12 13:00:00,5051,270.83,Clouds,overcast clouds,High
2013-03-12 15:00:00,5702,271.48,Clouds,overcast clouds,High
2013-03-12 16:00:00,6558,271.69,Snow,heavy snow,High
2013-03-12 18:00:00,4700,271.8,Clouds,overcast clouds,Medium
2013-03-12 21:00:00,3356,270.27,Clouds,scattered clouds,Medium
2013-03-12 22:00:00,3271,269.83,Clouds,broken clouds,Medium
2013-03-13 00:00:00,632,268.21,Clouds,scattered clouds,Low
2013-03-13 01:00:00,368,267.6,Clear,sky is clear,Low
2013-03-13 04:00:00,774,267.88,Clouds,overcast clouds,Low
2013-03-13 07:00:00,6850,267.91,Snow,heavy snow,High
2013-03-13 09:00:00,5201,267.67,Clouds,overcast clouds,High
2013-03-13 10:00:00,4784,268.33,Clouds,broken clouds,Medium
2013-03-13 12:00:00,4969,269.95,Snow,heavy snow,Medium
2013-03-13 13:00:00,5188,270.28,Snow,heavy snow,High
2013-03-13 15:00:00,5774,270.77,Snow,heavy snow,High
2013-03-13 16:00:00,6486,271.1,Clouds,overcast clouds,High
2013-03-13 18:00:00,4628,270.54,Snow,heavy snow,Medium
2013-03-13 19:00:00,3431,270.31,Clouds,overcast clouds,Medium
2013-03-13 21:00:00,2460,269.28,Clear,sky is clear,Medium
2013-03-13 22:00:00,1753,268.69,Clouds,scattered clouds,Low
2013-03-14 00:00:00,658,267.01,Clear,sky is clear,Low
2013-03-14 01:00:00,331,266.19,Clear,sky is clear,Low
2013-03-14 03:00:00,340,265.29,Clear,sky is clear,Low
2013-03-14 04:00:00,771,264.73,Clear,sky is clear,Low
2013-03-14 06:00:00,4336,263.29,Clear,sky is clear,Medium
2013-03-14 07:00:00,4423,262.78,Clear,sky is clear,Medium
2013-03-14 09:00:00,5615,262.35,Clear,sky is clear,High
2013-03-14 10:00:00,4580,264.22,Clear,sky is clear,Medium
2013-03-14 12:00:00,4759,268.45,Clear,sky is clear,Medium
2013-03-14 13:00:00,5083,269.68,Clear,sky is clear,High
2013-03-14 15:00:00,5718,272.64,Clouds,few clouds,High
2013-03-14 18:00:00,4524,272.11,Clear,sky is clear,Medium
2013-03-14 19:00:00,3461,271.18,Clear,sky is clear,Medium
2013-03-14 21:00:00,3751,269.15,Clear,sky is clear,Medium
2013-03-14 22:00:00,3350,268.73,Clear,sky is clear,Medium
2013-03-15 00:00:00,786,268.64,Clouds,scattered clouds,Low
2013-03-15 01:00:00,459,268.84,Clouds,overcast clouds,Low
2013-03-15 03:00:00,356,269.11,Clouds,overcast clouds,Low
2013-03-15 04:00:00,739,269.05,Snow,snow,Low
2013-03-15 07:00:00,5664,268.68,Snow,heavy snow,High
2013-03-15 07:00:00,5664,268.68,Mist,mist,High
2013-03-15 07:00:00,5664,268.68,Snow,shower snow,High
2013-03-15 09:00:00,4631,269.42,Mist,mist,Medium
2013-03-15 10:00:00,4492,270.84,Haze,haze,Medium
2013-03-15 12:00:00,5147,274.41,Clouds,few clouds,High
2013-03-15 15:00:00,5803,276.85,Clouds,scattered clouds,High
2013-03-15 16:00:00,6289,277.2,Clouds,overcast clouds,High
2013-03-15 18:00:00,4700,277.09,Clear,sky is clear,Medium
