ID,Severity,Start_Time,Start_Lat,Start_Lng,Distance(mi),Traffic_Signal,Sunrise_Sunset
A-4011,3,2016-07-24 08:09:03,37.643707,-122.093231,0.0,False,Day
A-4012,2,2016-07-24 09:02:35,38.022778,-121.965698,0.0,False,Day
A-4013,2,2016-07-24 13:07:49,38.226116,-121.431091,0.0,False,Day
A-4014,2,2016-07-24 12:29:03,37.767216,-121.334122,0.0,False,Day
A-4015,3,2016-07-24 13:09:18,38.574764,-121.574936,0.0,False,Day
A-4016,3,2016-07-24 08:09:03,37.334236,-122.068367,0.0,False,Day
A-4017,2,2016-07-24 13:59:02,38.412914,-120.667442,0.0,True,Day
A-4018,3,2016-07-24 08:09:03,37.721279,-122.448204,0.0,True,Day
A-4019,3,2016-07-24 14:11:29,38.222542,-121.428131,0.0,False,Day
A-4020,2,2016-07-24 14:17:53,38.574345,-121.401512,0.0,False,Day
A-4021,2,2016-07-24 14:10:49,38.412914,-120.667442,0.0,True,Day
A-4022,3,2016-07-24 08:09:03,37.866753,-122.303642,0.0,False,Day
A-4023,3,2016-07-24 08:09:03,37.824085,-122.267754,0.0,False,Day
A-4024,3,2016-07-24 08:09:03,37.810501,-122.248596,0.0,False,Day
A-4025,2,2016-07-24 08:09:03,37.25922,-122.032059,0.0,True,Day
A-4026,2,2016-07-24 15:06:53,37.791866,-122.469635,0.0,False,Day
A-4027,2,2016-07-24 15:06:09,37.985992,-122.466621,0.0,False,Day
A-4028,2,2016-07-24 15:09:33,39.080013,-121.13916,0.0,False,Day
A-4029,2,2016-07-24 15:20:04,37.513786,-122.493446,0.0,False,Day
A-4030,2,2016-07-24 15:35:28,38.67828,-121.211624,0.0,False,Day
A-4031,2,2016-07-24 16:03:53,38.419086,-122.828812,0.0,False,Day
A-4032,2,2016-07-24 15:58:02,38.048874,-122.762985,0.0,False,Day
A-4033,3,2016-07-24 16:16:37,37.740299,-122.407852,0.0,False,Day
A-4034,2,2016-07-24 15:56:49,37.166683,-122.361107,0.0,False,Day
A-4035,2,2016-07-24 15:59:17,37.316624,-122.301361,0.0,False,Day
A-4036,3,2016-07-24 15:58:38,38.045296,-122.239197,0.0,False,Day
A-4037,3,2016-07-24 15:57:27,37.702648,-122.11266299999998,0.0,False,Day
A-4038,2,2016-07-24 15:54:46,37.214561,-121.987862,0.0,False,Day
A-4039,2,2016-07-24 15:55:30,37.256195,-121.956932,0.0,False,Day
A-4040,2,2016-07-24 15:56:14,37.303619,-121.861183,0.0,True,Day
A-4041,2,2016-07-24 16:28:47,38.562237,-121.487328,0.0,False,Day
A-4042,2,2016-07-24 16:28:02,38.644566,-121.291885,0.0,False,Day
A-4043,3,2016-07-24 16:29:59,38.773979,-121.241997,0.0,False,Day
A-4044,2,2016-07-24 16:43:22,37.828194,-122.268814,0.0,False,Day
A-4045,2,2016-07-24 16:45:00,37.324272,-121.889374,0.0,False,Day
A-4046,2,2016-07-24 17:08:34,38.743801,-121.223297,0.0,True,Day
A-4047,2,2016-07-24 17:48:29,38.496017,-121.466293,0.0,False,Day
A-4048,2,2016-07-24 17:50:02,38.455944,-121.405571,0.0,True,Day
A-4049,2,2016-07-24 17:48:53,38.343533,-121.335594,0.0,False,Day
A-4050,2,2016-07-24 18:23:11,38.087433,-121.26017,0.0,False,Day
A-4051,3,2016-07-24 19:32:52,37.742188,-121.525635,0.0,False,Day
A-4052,2,2016-07-24 19:30:22,38.743469,-121.170799,0.0,True,Day
A-4053,2,2016-07-24 19:55:06,38.283947,-122.450592,0.0,False,Day
A-4054,3,2016-07-24 20:50:15,37.738125,-121.605583,0.0,False,Night
A-4055,3,2016-07-24 21:30:24,37.742188,-121.525635,0.0,False,Night
A-4056,3,2016-07-24 21:28:35,37.762657,-121.439957,0.0,False,Night
A-4057,3,2016-07-24 21:29:32,38.054428,-121.371445,0.0,False,Night
A-4058,2,2016-07-24 21:29:04,37.866013,-121.30043,0.0,False,Night
A-4059,3,2016-07-24 21:44:00,38.32782,-122.022461,0.0,False,Night
A-4060,3,2016-07-24 21:58:06,38.186268,-121.402809,0.0,False,Night
A-4061,3,2016-07-24 21:58:28,37.925694,-121.293953,0.0,False,Night
A-4062,2,2016-07-24 22:23:56,37.957432,-122.052376,0.0,False,Night
A-4063,2,2016-07-24 22:47:46,38.54702,-122.808311,0.0,False,Night
A-4064,2,2016-07-24 23:31:17,38.423717,-122.778755,0.0,False,Night
A-4065,3,2016-07-24 23:31:54,37.522575,-121.987625,0.0,False,Night
A-4066,2,2016-07-25 00:56:35,37.854172,-122.220558,0.0,False,Night
A-4067,2,2016-07-25 00:58:37,37.119865,-121.975967,0.0,False,Night
A-4068,2,2016-07-25 01:11:31,37.281792,-121.808235,0.0,False,Night
A-4069,3,2016-07-25 02:10:18,37.529819,-122.002083,0.0,False,Night
A-4070,3,2016-07-25 06:02:18,38.025764,-122.259537,0.0,False,Night
A-4071,3,2016-07-25 05:59:20,37.364044,-121.901993,0.0,False,Night
A-4072,2,2016-07-25 06:57:32,37.322861,-121.891754,0.0,False,Day
A-4073,2,2016-07-25 07:38:16,38.510265,-122.742531,0.0,False,Day
A-4074,2,2016-07-25 07:23:29,37.631313,-122.40284,0.0,False,Day
A-4075,2,2016-07-25 07:58:59,38.510448,-121.460121,0.0,False,Day
A-4076,3,2016-07-25 07:56:56,37.76707800000001,-121.331657,0.0,False,Day
A-4077,2,2016-07-25 07:49:38,37.928154,-121.21669,0.0,False,Day
A-4078,2,2016-07-25 08:47:38,38.256031,-122.327896,0.0,False,Day
A-4079,3,2016-07-25 09:03:51,37.617496,-122.074219,0.0,False,Day
A-4080,3,2016-07-25 08:29:07,37.701584,-121.906929,0.0,False,Day
A-4081,2,2016-07-25 08:46:39,38.714375,-121.392334,0.0,True,Day
A-4082,2,2016-07-25 08:47:32,38.660976,-121.355164,0.0,True,Day
A-4083,3,2016-07-25 09:17:50,38.115883,-122.106354,0.0,False,Day
A-4084,3,2016-07-25 09:28:51,37.631588,-122.084541,0.0,False,Day
A-4085,2,2016-07-25 09:27:01,37.535507,-122.075211,0.0,False,Day
A-4086,2,2016-07-25 09:30:17,36.731251,-121.630699,0.0,False,Day
A-4087,2,2016-07-25 09:31:16,38.824581,-121.349274,0.0,False,Day
A-4088,3,2016-07-25 09:40:40,37.807594,-122.304451,0.0,False,Day
A-4089,3,2016-07-25 10:07:25,37.708939,-121.723686,0.0,False,Day
A-4090,3,2016-07-25 10:25:09,38.169338,-122.199928,0.0,False,Day
A-4091,3,2016-07-25 10:39:20,38.354504,-121.978577,0.0,False,Day
A-4092,3,2016-07-25 10:34:18,37.671417,-121.911232,0.0,False,Day
A-4093,2,2016-07-25 10:29:32,37.287342,-121.86937,0.0,False,Day
A-4094,3,2016-07-25 10:20:47,37.701363,-121.849533,0.0,False,Day
A-4095,2,2016-07-25 10:27:50,36.493771,-121.429977,0.0,False,Day
A-4096,2,2016-07-25 10:59:35,37.93935,-122.516403,0.0,False,Day
A-4097,3,2016-07-25 10:55:24,38.242306,-122.08654,0.0,False,Day
A-4098,3,2016-07-25 10:47:30,37.823006,-121.993805,0.0,False,Day
A-4099,2,2016-07-25 10:56:18,38.496033,-121.446091,0.0,False,Day
A-4100,2,2016-07-25 10:55:06,38.496132,-121.441521,0.0,True,Day
A-4101,2,2016-07-25 10:52:13,38.447811,-121.420723,0.0,False,Day
A-4102,2,2016-07-25 10:48:00,38.63718400000001,-121.38298,0.0,True,Day
A-4103,2,2016-07-25 10:46:16,38.825298,-121.164024,0.0,False,Day
A-4104,2,2016-07-25 11:03:07,38.014099,-121.996925,0.0,False,Day
A-4105,2,2016-07-25 11:07:24,36.96125,-121.550941,0.0,False,Day
A-4106,3,2016-07-25 11:34:31,38.007011,-122.541573,0.0,False,Day
A-4107,3,2016-07-25 11:28:39,37.686638,-122.132263,0.0,False,Day
A-4108,2,2016-07-25 11:38:59,37.89791500000001,-122.095856,0.0,False,Day
A-4109,3,2016-07-25 11:36:11,37.320629,-121.995506,0.0,False,Day
A-4110,3,2016-07-25 12:11:24,37.771832,-122.223724,0.0,False,Day
A-4111,3,2016-07-25 12:03:54,37.745937,-122.200958,0.0,False,Day
A-4112,3,2016-07-25 12:05:34,37.333221,-122.062286,0.0,False,Day
A-4113,3,2016-07-25 11:51:09,37.317425,-121.940277,0.0,False,Day
A-4114,2,2016-07-25 11:54:49,36.804131,-121.783806,0.0,False,Day
A-4115,2,2016-07-25 12:02:03,38.364937,-120.948753,0.0,False,Day
A-4116,2,2016-07-25 12:03:12,38.455208,-120.788177,0.0,False,Day
A-4117,2,2016-07-25 12:28:17,37.668621,-122.485069,0.0,False,Day
A-4118,2,2016-07-25 12:19:06,37.611626,-122.394569,0.0,False,Day
A-4119,2,2016-07-25 12:26:37,37.402897,-122.069786,0.0,False,Day
A-4120,2,2016-07-25 12:30:39,37.323185,-121.964134,0.0,True,Day
A-4121,2,2016-07-25 12:49:37,38.421627,-122.715134,0.0,True,Day
A-4122,3,2016-07-25 12:35:26,37.690132,-122.096321,0.0,False,Day
A-4123,2,2016-07-25 12:42:55,37.421124,-122.092476,0.0,False,Day
A-4124,3,2016-07-25 12:47:32,38.258347,-122.062263,0.0,False,Day
A-4125,2,2016-07-25 12:51:18,37.385822,-121.976852,0.0,False,Day
A-4126,2,2016-07-25 12:52:36,37.322861,-121.891754,0.0,False,Day
A-4127,2,2016-07-25 12:33:52,37.22963,-121.747414,0.0,False,Day
A-4128,2,2016-07-25 12:38:05,38.596142,-121.415352,0.0,True,Day
A-4129,3,2016-07-25 12:59:21,37.78171500000001,-122.39724,0.0,False,Day
A-4130,3,2016-07-25 12:55:38,38.671364,-121.58847,0.0,False,Day
A-4131,2,2016-07-25 13:23:36,37.878975,-122.514412,0.0,False,Day
A-4132,3,2016-07-25 13:40:55,38.563335,-121.638611,0.0,False,Day
A-4133,2,2016-07-25 13:38:44,38.668514,-121.376999,0.0,False,Day
A-4134,2,2016-07-25 13:47:30,38.188026,-122.601021,0.0,False,Day
A-4135,3,2016-07-25 14:04:04,38.67728,-121.745415,0.0,False,Day
A-4136,3,2016-07-25 13:51:34,38.57513,-121.548645,0.0,False,Day
A-4137,2,2016-07-25 13:57:37,38.116043,-121.392769,0.0,False,Day
A-4138,2,2016-07-25 13:47:42,38.660866,-121.346825,0.0,True,Day
A-4139,3,2016-07-25 14:08:10,37.76707800000001,-121.331657,0.0,False,Day
A-4140,2,2016-07-25 13:54:32,38.25542100000001,-121.294434,0.0,False,Day
A-4141,3,2016-07-25 14:15:50,37.327499,-121.878082,0.0,False,Day
A-4142,2,2016-07-25 14:48:37,37.249405,-121.959221,0.0,False,Day
A-4143,2,2016-07-25 14:47:47,37.373711,-121.9272,0.0,False,Day
A-4144,4,2016-07-25 14:23:33,37.339115,-121.851807,0.0,False,Day
A-4145,2,2016-07-25 14:24:14,37.995564,-121.781013,0.0,False,Day
A-4146,3,2016-07-25 15:01:07,38.217556,-122.136856,0.0,False,Day
A-4147,2,2016-07-25 15:07:08,38.51088,-121.334976,0.0,False,Day
A-4148,3,2016-07-25 15:04:19,38.773636,-121.242996,0.0,False,Day
A-4149,2,2016-07-25 15:00:24,38.72995,-120.797012,0.0,False,Day
A-4150,2,2016-07-25 15:14:25,38.474407,-121.419067,0.0,False,Day
A-4151,2,2016-07-25 15:45:39,38.418839,-120.559151,0.0,False,Day
A-4152,2,2016-07-25 15:59:56,37.957466,-121.240562,0.0,False,Day
A-4153,2,2016-07-25 16:15:12,37.550121,-122.292671,0.0,False,Day
A-4154,3,2016-07-25 16:13:37,37.774387,-122.231316,0.0,False,Day
A-4155,3,2016-07-25 16:15:50,37.701912,-121.909279,0.0,False,Day
A-4156,2,2016-07-25 16:17:48,38.544781,-121.473984,0.0,False,Day
A-4157,2,2016-07-25 16:02:51,38.474407,-121.419067,0.0,False,Day
A-4158,2,2016-07-25 16:03:57,37.909164,-121.283936,0.0,False,Day
A-4159,3,2016-07-25 16:03:23,38.678349,-121.216309,0.0,True,Day
A-4160,3,2016-07-25 17:23:10,38.57350200000001,-121.582741,0.0,False,Day
A-4161,2,2016-07-25 17:42:59,38.495995,-121.457359,0.0,False,Day
A-4162,2,2016-07-25 17:36:44,38.481689,-121.39753,0.0,False,Day
A-4163,2,2016-07-25 17:35:57,38.7934,-120.91333,0.0,False,Day
A-4164,2,2016-07-25 18:28:50,37.696144,-121.398071,0.0,True,Day
A-4165,2,2016-07-25 18:53:17,37.541626,-122.28508,0.0,False,Day
A-4166,2,2016-07-25 18:51:38,37.451275,-122.125412,0.0,False,Day
A-4167,3,2016-07-25 18:54:27,37.897511,-122.071266,0.0,False,Day
A-4168,3,2016-07-25 18:53:51,37.603424,-122.064148,0.0,False,Day
A-4169,3,2016-07-25 18:52:39,37.760372,-121.965454,0.0,False,Day
A-4170,3,2016-07-25 18:49:56,38.641285,-121.471451,0.0,False,Day
A-4171,2,2016-07-25 18:45:16,38.858799,-121.15699,0.0,False,Day
A-4172,2,2016-07-25 18:44:36,38.708889,-121.092049,0.0,False,Day
A-4173,2,2016-07-25 19:01:43,38.044559,-120.647003,0.0,False,Day
A-4174,2,2016-07-25 19:02:17,38.125298,-121.578598,0.0,False,Day
A-4175,3,2016-07-25 19:10:25,38.585411,-121.45063799999998,0.0,False,Day
A-4176,2,2016-07-25 19:03:14,38.49612,-121.438042,0.0,True,Day
A-4177,3,2016-07-25 19:09:56,38.758034,-121.261528,0.0,False,Day
A-4178,3,2016-07-25 19:11:09,38.28014,-121.457268,0.0,False,Day
A-4179,2,2016-07-25 19:15:35,37.94122700000001,-121.234596,0.0,False,Day
A-4180,3,2016-07-25 19:51:15,37.88406,-122.053337,0.0,False,Day
A-4181,2,2016-07-25 19:53:53,37.236069,-121.759033,0.0,False,Day
A-4182,2,2016-07-25 19:58:09,38.596687,-121.50547,0.0,False,Day
A-4183,2,2016-07-25 20:01:37,38.481682,-121.408768,0.0,False,Day
A-4184,2,2016-07-25 19:57:36,38.657684,-121.382851,0.0,True,Day
A-4185,2,2016-07-25 19:51:02,38.660976,-121.355164,0.0,True,Day
A-4186,2,2016-07-25 19:53:25,38.204086,-121.207863,0.0,False,Day
A-4187,2,2016-07-25 19:52:56,37.752777,-121.142227,0.0,False,Day
A-4188,3,2016-07-25 20:15:52,37.742264,-121.56749,0.0,False,Day
A-4189,2,2016-07-25 20:15:06,37.757954,-121.531631,0.0,True,Day
A-4190,3,2016-07-25 20:22:54,38.568436,-121.510559,0.0,False,Night
A-4191,3,2016-07-25 20:15:50,37.909599,-121.288193,0.0,False,Day
A-4192,2,2016-07-25 20:24:18,38.736649,-121.225769,0.0,True,Night
A-4193,2,2016-07-25 20:16:38,37.90506,-121.147377,0.0,False,Day
A-4194,3,2016-07-25 20:38:45,37.73531,-122.191864,0.0,False,Night
A-4195,3,2016-07-25 20:39:27,37.31794,-121.980484,0.0,False,Night
A-4196,2,2016-07-25 20:42:02,38.735043,-121.490334,0.0,False,Night
A-4197,3,2016-07-25 20:35:28,38.682713,-121.33628799999998,0.0,False,Night
A-4198,3,2016-07-25 20:42:58,38.663555,-121.308563,0.0,True,Night
A-4199,3,2016-07-25 21:33:54,37.870251,-122.304703,0.0,False,Night
A-4200,2,2016-07-25 21:36:09,37.260239,-120.994423,0.0,False,Night
A-4201,2,2016-07-25 21:32:41,37.4338,-120.721962,0.0,False,Night
A-4202,2,2016-07-25 21:41:08,37.927563,-121.332123,0.0,False,Night
A-4203,3,2016-07-25 21:53:38,37.931618,-122.325378,0.0,False,Night
A-4204,2,2016-07-25 22:18:44,37.452118,-122.126907,0.0,False,Night
A-4205,2,2016-07-25 22:13:56,37.97103900000001,-121.338753,0.0,False,Night
A-4206,2,2016-07-25 22:23:59,38.813602,-122.711609,0.0,False,Night
A-4207,3,2016-07-25 22:39:59,38.641525,-121.424789,0.0,False,Night
A-4208,3,2016-07-25 22:52:05,38.644184,-121.38831299999998,0.0,False,Night
A-4209,2,2016-07-25 23:34:31,37.601955,-122.370651,0.0,False,Night
A-4210,3,2016-07-25 22:58:41,37.78735,-122.247955,0.0,False,Night
A-4211,3,2016-07-25 23:29:27,38.404911,-121.912468,0.0,False,Night
A-4212,2,2016-07-25 23:36:38,39.043724,-121.057266,0.0,False,Night
A-4213,2,2016-07-26 00:01:21,38.544781,-121.473984,0.0,False,Night
A-4214,2,2016-07-26 00:27:49,38.294052,-121.31414,0.0,False,Night
A-4215,2,2016-07-25 23:56:25,37.71089600000001,-120.929344,0.0,False,Night
A-4216,2,2016-07-26 00:15:37,37.449005,-120.903564,0.0,False,Night
A-4217,2,2016-07-26 00:28:30,36.918617,-121.783852,0.0,True,Night
A-4218,3,2016-07-26 00:46:49,38.642693,-121.429085,0.0,False,Night
A-4219,2,2016-07-26 00:45:02,38.610847,-121.415344,0.0,False,Night
A-4220,2,2016-07-26 01:12:34,37.371334,-121.82402,0.0,False,Night
A-4221,2,2016-07-26 02:10:41,37.376064,-122.262825,0.0,False,Night
A-4222,3,2016-07-26 03:53:42,37.90094000000001,-122.310699,0.0,True,Night
A-4223,2,2016-07-26 06:24:06,37.737801,-122.075661,0.0,False,Day
A-4224,3,2016-07-26 08:54:23,37.943432,-122.480415,0.0,False,Day
A-4225,3,2016-07-26 08:41:55,37.785542,-122.39138,0.0,False,Day
A-4226,2,2016-07-26 08:51:05,38.278316,-122.273842,0.0,True,Day
A-4227,3,2016-07-26 08:44:05,37.689022,-122.10556,0.0,False,Day
A-4228,2,2016-07-26 08:36:31,37.323948,-121.892509,0.0,False,Day
A-4229,3,2016-07-26 08:45:00,38.684559,-121.75083899999998,0.0,False,Day
A-4230,2,2016-07-26 07:38:11,38.64380300000001,-121.286148,0.0,False,Day
A-4231,2,2016-07-26 08:46:11,38.137516,-121.257904,0.0,False,Day
A-4232,3,2016-07-26 09:08:08,37.739525,-122.143211,0.0,False,Day
A-4233,3,2016-07-26 08:57:54,37.328629,-121.876312,0.0,False,Day
A-4234,2,2016-07-26 09:04:27,38.013943,-121.876045,0.0,False,Day
A-4235,3,2016-07-26 09:07:40,37.328884,-121.870255,0.0,False,Day
A-4236,2,2016-07-26 09:15:57,38.77045800000001,-122.99751299999998,0.0,False,Day
A-4237,3,2016-07-26 09:26:27,37.560669,-121.90889,0.0,False,Day
A-4238,3,2016-07-26 09:15:50,38.67728,-121.745415,0.0,False,Day
A-4239,3,2016-07-26 09:17:08,38.516293,-121.522133,0.0,False,Day
A-4240,3,2016-07-26 09:14:07,38.525612,-121.521439,0.0,False,Day
A-4241,3,2016-07-26 09:40:08,38.221951,-122.609055,0.0,False,Day
A-4242,2,2016-07-26 09:41:41,37.258457,-121.96344,0.0,False,Day
A-4243,3,2016-07-26 09:41:17,37.347507,-121.840889,0.0,False,Day
A-4244,2,2016-07-26 10:02:47,37.462418,-122.144402,0.0,False,Day
A-4245,2,2016-07-26 09:53:25,37.692135,-122.073929,0.0,False,Day
A-4246,2,2016-07-26 09:51:30,37.973221,-122.046585,0.0,False,Day
A-4247,3,2016-07-26 09:57:30,37.559978,-122.034531,0.0,False,Day
A-4248,3,2016-07-26 10:02:23,37.492062,-121.947906,0.0,False,Day
A-4249,2,2016-07-26 10:06:59,38.019093,-121.946587,0.0,False,Day
A-4250,3,2016-07-26 09:55:24,37.352432,-121.837746,0.0,False,Day
A-4251,3,2016-07-26 10:19:13,37.824455,-122.313889,0.0,False,Day
A-4252,2,2016-07-26 10:21:40,37.555077,-122.298622,0.0,False,Day
A-4253,2,2016-07-26 10:09:50,37.404243,-122.021248,0.0,False,Day
A-4254,2,2016-07-26 10:24:28,38.019108,-121.941925,0.0,False,Day
A-4255,3,2016-07-26 10:45:56,37.824421,-122.31411,0.0,False,Day
A-4256,3,2016-07-26 10:49:51,37.45692800000001,-122.28862,0.0,False,Day
A-4257,3,2016-07-26 10:51:37,38.210506,-122.147026,0.0,False,Day
A-4258,2,2016-07-26 10:37:59,37.291595,-121.936867,0.0,False,Day
A-4259,3,2016-07-26 11:00:41,37.317558,-121.933922,0.0,False,Day
A-4260,2,2016-07-26 10:46:37,37.373352,-121.925728,0.0,False,Day
A-4261,2,2016-07-26 10:53:30,37.373016,-121.924316,0.0,False,Day
A-4262,2,2016-07-26 11:20:14,38.623978,-121.417763,0.0,False,Day
A-4263,2,2016-07-26 11:21:38,38.624371,-121.415329,0.0,False,Day
A-4264,3,2016-07-26 11:35:28,37.494759,-122.305199,0.0,False,Day
A-4265,2,2016-07-26 11:25:25,38.273655,-122.006531,0.0,False,Day
A-4266,3,2016-07-26 11:23:20,38.567772,-121.511696,0.0,False,Day
A-4267,2,2016-07-26 11:41:16,37.766132,-122.428825,0.0,True,Day
A-4268,3,2016-07-26 11:51:36,37.779316,-122.170151,0.0,False,Day
A-4269,3,2016-07-26 11:28:00,37.62764,-122.081718,0.0,False,Day
A-4270,3,2016-07-26 11:49:26,37.920647,-122.062325,0.0,False,Day
A-4271,2,2016-07-26 11:51:08,37.41072800000001,-121.992172,0.0,False,Day
A-4272,2,2016-07-26 11:39:28,37.366436,-121.901047,0.0,False,Day
A-4273,3,2016-07-26 12:30:54,37.709324,-122.467308,0.0,False,Day
A-4274,3,2016-07-26 12:14:40,37.645321,-122.4496,0.0,False,Day
A-4275,3,2016-07-26 12:30:11,37.6633,-122.105919,0.0,False,Day
A-4276,2,2016-07-26 12:19:51,37.70834,-122.06144,0.0,False,Day
A-4277,2,2016-07-26 12:39:04,37.451275,-122.125412,0.0,False,Day
A-4278,2,2016-07-26 12:42:02,37.33255,-122.055733,0.0,False,Day
A-4279,2,2016-07-26 12:49:07,37.170097,-121.9897,0.0,True,Day
A-4280,2,2016-07-26 12:35:43,36.972019,-121.9842,0.0,False,Day
A-4281,2,2016-07-26 12:51:17,37.119865,-121.975967,0.0,False,Day
A-4282,2,2016-07-26 12:59:43,37.939327,-122.658356,0.0,False,Day
A-4283,3,2016-07-26 13:05:44,37.468521,-122.292183,0.0,False,Day
A-4284,2,2016-07-26 12:57:08,37.145508,-121.98497,0.0,False,Day
A-4285,2,2016-07-26 13:02:34,37.361736,-121.820831,0.0,False,Day
A-4286,2,2016-07-26 13:12:12,37.157097,-121.98218500000002,0.0,False,Day
A-4287,2,2016-07-26 13:52:48,37.683666,-122.090195,0.0,True,Day
A-4288,2,2016-07-26 13:24:22,37.145508,-121.98497,0.0,False,Day
A-4289,2,2016-07-26 12:51:17,37.119865,-121.975967,0.0,False,Day
A-4290,2,2016-07-26 13:40:38,36.565224,-121.912369,0.0,False,Day
A-4291,2,2016-07-26 13:51:04,36.96125,-121.550941,0.0,False,Day
A-4292,2,2016-07-26 14:18:35,37.555241,-122.28009,0.0,False,Day
A-4293,3,2016-07-26 14:14:50,37.731606,-122.188606,0.0,False,Day
A-4294,2,2016-07-26 14:04:14,37.104244,-121.975327,0.0,False,Day
A-4295,2,2016-07-26 14:16:09,37.999325,-121.821442,0.0,False,Day
A-4296,2,2016-07-26 14:06:48,38.496105,-121.434448,0.0,False,Day
A-4297,2,2016-07-26 14:05:43,38.610847,-121.415344,0.0,False,Day
A-4298,2,2016-07-26 14:04:52,38.668568,-121.382896,0.0,True,Day
A-4299,2,2016-07-26 14:10:09,38.644695,-121.272003,0.0,True,Day
A-4300,2,2016-07-26 14:15:59,38.697048,-121.073372,0.0,False,Day
A-4301,2,2016-07-26 14:11:13,38.659081,-121.071678,0.0,False,Day
A-4302,2,2016-07-26 14:09:03,39.244732,-121.047234,0.0,False,Day
A-4303,2,2016-07-26 14:12:22,38.733097,-120.779434,0.0,False,Day
A-4304,2,2016-07-26 14:45:52,37.393295,-121.919548,0.0,True,Day
A-4305,3,2016-07-26 14:37:17,37.701576,-121.872177,0.0,False,Day
A-4306,2,2016-07-26 14:25:19,37.775818,-121.861717,0.0,True,Day
A-4307,2,2016-07-26 14:51:16,38.558128,-121.47396100000002,0.0,False,Day
A-4308,2,2016-07-26 14:48:59,38.574127,-121.392265,0.0,False,Day
A-4309,3,2016-07-26 14:57:03,37.402138,-121.909431,0.0,False,Day
A-4310,2,2016-07-26 15:07:50,37.812214,-121.14373,0.0,False,Day
A-4311,2,2016-07-26 14:59:58,37.810707,-122.197601,0.0,False,Day
A-4312,3,2016-07-26 15:30:30,38.553635,-121.473969,0.0,False,Day
A-4313,3,2016-07-26 15:16:59,38.645412,-121.380013,0.0,False,Day
A-4314,2,2016-07-26 15:21:06,38.057629,-121.310585,0.0,False,Day
A-4315,2,2016-07-26 15:49:08,38.218304,-121.275047,0.0,False,Day
A-4316,2,2016-07-26 16:09:22,38.15519000000001,-121.676437,0.0,True,Day
A-4317,2,2016-07-26 16:21:05,38.596256,-121.427803,0.0,True,Day
A-4318,2,2016-07-26 16:15:33,38.376022,-120.559692,0.0,False,Day
A-4319,3,2016-07-26 16:45:53,38.563847,-121.636665,0.0,False,Day
A-4320,2,2016-07-26 16:21:34,38.673847,-121.38176,0.0,False,Day
A-4321,2,2016-07-26 16:52:16,38.415634,-120.610123,0.0,False,Day
A-4322,3,2016-07-26 17:08:36,37.701385,-121.85157,0.0,False,Day
A-4323,2,2016-07-26 17:35:54,38.139973,-121.623756,0.0,False,Day
A-4324,2,2016-07-26 18:28:22,37.891369,-121.490433,0.0,False,Day
A-4325,2,2016-07-26 17:54:34,38.62269600000001,-121.412804,0.0,False,Day
A-4326,2,2016-07-26 18:27:44,38.96386,-121.10405,0.0,False,Day
A-4327,2,2016-07-26 18:43:30,37.754745,-121.372879,0.0,False,Day
A-4328,2,2016-07-26 18:36:22,38.68111,-121.333244,0.0,True,Day
A-4329,3,2016-07-26 19:06:37,37.559978,-122.034531,0.0,False,Day
A-4330,3,2016-07-26 19:05:58,37.585068,-121.872681,0.0,False,Day
A-4331,3,2016-07-26 18:59:32,38.563847,-121.636665,0.0,False,Day
A-4332,3,2016-07-26 19:09:04,38.74410200000001,-121.270569,0.0,False,Day
A-4333,2,2016-07-26 19:31:48,38.550488,-121.427864,0.0,False,Day
A-4334,2,2016-07-26 19:31:10,38.553505,-121.409332,0.0,False,Day
A-4335,3,2016-07-26 19:38:43,37.717957,-121.668228,0.0,False,Day
A-4336,2,2016-07-26 19:47:10,38.644901,-121.336731,0.0,False,Day
A-4337,2,2016-07-26 19:42:01,38.630802,-121.216919,0.0,False,Day
A-4338,3,2016-07-26 19:49:43,38.220589,-122.131966,0.0,False,Day
A-4339,3,2016-07-26 19:51:14,38.222748,-122.12883,0.0,False,Day
A-4340,3,2016-07-26 19:52:40,37.484821,-121.934555,0.0,False,Day
A-4341,3,2016-07-26 19:50:26,37.717979,-121.701424,0.0,False,Day
A-4342,2,2016-07-26 20:30:57,38.558609,-121.379501,0.0,False,Night
A-4343,2,2016-07-26 20:10:04,38.609947,-121.328911,0.0,False,Day
A-4344,2,2016-07-26 20:24:19,38.343956,-120.864693,0.0,False,Night
A-4345,3,2016-07-26 20:40:22,37.987965,-122.313423,0.0,False,Night
A-4346,3,2016-07-26 20:39:42,37.431164,-121.918922,0.0,False,Night
A-4347,3,2016-07-26 20:39:09,37.395493,-121.907631,0.0,False,Night
A-4348,2,2016-07-26 20:31:51,38.720737,-121.466774,0.0,False,Night
A-4349,2,2016-07-26 20:44:12,38.581276,-121.382973,0.0,False,Night
A-4350,2,2016-07-26 20:37:22,38.343956,-120.864693,0.0,False,Night
A-4351,3,2016-07-26 20:57:12,38.516293,-121.522133,0.0,False,Night
A-4352,3,2016-07-26 20:56:11,38.525612,-121.521439,0.0,False,Night
A-4353,3,2016-07-26 20:54:03,38.495461,-121.51667,0.0,False,Night
A-4354,3,2016-07-26 21:25:56,38.643166,-121.43409,0.0,False,Night
A-4355,2,2016-07-26 21:33:02,38.67582700000001,-121.382896,0.0,True,Night
A-4356,2,2016-07-26 21:32:29,38.559223,-121.363007,0.0,False,Night
